angle(degree),adf
113.5,0.0005785569646473124
113.60000000000001,0.0005187370315742106
113.7,0.0005651644423175135
113.80000000000001,0.0005339152235479827
113.9,0.0005321295539040096
114.0,0.0005964136610870442
114.10000000000001,0.0006356983932544544
114.2,0.0006526622548721997
114.30000000000001,0.0005973064959090309
114.4,0.0005830211387572454
114.5,0.0005874853128671783
114.60000000000001,0.0005499862503437414
114.7,0.0006071276789508834
114.80000000000001,0.0006731974557778913
114.9,0.0005651644423175135
115.0,0.0005633787726735403
115.10000000000001,0.0005526647548097012
115.2,0.0005142728574642777
115.30000000000001,0.0005482005806997682
115.4,0.0005490934155217548
115.5,0.0006071276789508834
115.60000000000001,0.000570521451249433
115.7,0.0005455220762338084
115.80000000000001,0.0005428435717678487
115.9,0.0005865924780451917
116.0,0.0006490909155842532
116.10000000000001,0.0006490909155842532
116.2,0.0006348055584324678
116.30000000000001,0.00060802051377287
116.4,0.0006240915405686286
116.5,0.000546414911055795
116.60000000000001,0.0005767712950033392
116.7,0.0005499862503437414
116.80000000000001,0.000564271607495527
116.9,0.0005107015181763313
117.0,0.0005285582146160631
117.10000000000001,0.00052677254497209
117.2,0.0005999850003749907
117.30000000000001,0.0006151631923487627
117.4,0.0006223058709246555
117.5,0.0006205202012806823
117.60000000000001,0.0005785569646473124
117.7,0.00060802051377287
117.80000000000001,0.0006312342191445214
117.9,0.0005740927905373794
118.0,0.0006580192638041192
118.10000000000001,0.0006151631923487627
118.2,0.0006705189513119315
118.30000000000001,0.000564271607495527
118.4,0.0005874853128671783
118.5,0.0005678429467834733
118.60000000000001,0.0005517719199877146
118.7,0.0005044516744224252
118.80000000000001,0.0005401650673018889
118.9,0.000550879085165728
119.0,0.0005089158485323581
119.10000000000001,0.0005928423217990979
119.2,0.0006240915405686286
119.30000000000001,0.0005901638173331381
119.4,0.0005526647548097012
119.5,0.0005499862503437414
119.60000000000001,0.0005839139735792319
119.7,0.0006669476120239851
119.80000000000001,0.0006160560271707493
119.9,0.000623198705746642
120.0,0.0005767712950033392
120.10000000000001,0.0006017706700189638
120.2,0.0005589145985636073
120.30000000000001,0.000522308370862157
120.4,0.0005419507369458621
120.5,0.0005098086833543447
120.60000000000001,0.0004883806476266664
120.7,0.0005214155360401704
120.80000000000001,0.00042588221008760496
120.9,0.00042498937526561835
121.0,0.00040534700918191333
121.10000000000001,0.00039641866096204735
121.2,0.0004151681922237658
121.30000000000001,0.0005089158485323581
121.4,0.0004678454467209748
121.5,0.00043838189759541727
121.60000000000001,0.00040534700918191333
121.7,0.0004080255136478731
121.80000000000001,0.00041695386186773903
121.9,0.0004598099333230955
122.0,0.0004276678797315781
122.10000000000001,0.0004437389065273368
122.2,0.00039731149578403396
122.30000000000001,0.00037409779041238257
122.4,0.00038927598238615465
122.5,0.00038838314756416804
122.60000000000001,0.0004026685047159535
122.7,0.00038659747792019487
122.80000000000001,0.0004330248886634977
122.9,0.0004303463841975379
123.0,0.00041427535740177926
123.10000000000001,0.0004205252011556854
123.2,0.0004071326788258865
123.30000000000001,0.00035981243326059704
123.4,0.00035713392879463727
123.5,0.0003464199109307982
123.60000000000001,0.00036159810290457026
123.7,0.0003669551118364898
123.80000000000001,0.0003464199109307982
123.9,0.0003133850225172942
124.0,0.0003232062055591467
124.10000000000001,0.00034909841539675795
124.2,0.0003151706921612674
124.30000000000001,0.0003419557368208652
124.4,0.0003678479466584764
124.5,0.00032052770109318695
124.60000000000001,0.00028035013410379026
124.7,0.000258922098376112
124.80000000000001,0.00027142178588392433
124.9,0.0002785644644598171
125.0,0.00025713642873213886
125.10000000000001,0.0002508865849782327
125.2,0.00023302988853850083
125.30000000000001,0.00024285107158035334
125.4,0.00023124421889452764
125.5,0.0003178491966272272
125.60000000000001,0.00029195698678961596
125.7,0.0003053495091194149
125.80000000000001,0.00026963611623995117
125.9,0.00028392147339173664
126.0,0.0002080305135228762
126.10000000000001,0.00026874328141796456
126.2,0.00026427910730803157
126.30000000000001,0.0002758859599938573
126.4,0.00026427910730803157
126.5,0.0002214230358526751
126.60000000000001,0.0002098161831668494
126.7,0.00019999500012499687
126.80000000000001,0.0002241015403186349
126.9,0.00022053020103068852
127.0,0.00021428035727678237
127.10000000000001,0.0002491009153342595
127.2,0.0002241015403186349
127.30000000000001,0.00022678004478459467
127.4,0.00021785169656472875
127.5,0.00018749531261718456
127.60000000000001,0.00019910216530301029
127.7,0.0002339227233604874
127.80000000000001,0.00025177941980021926
127.9,0.0002464224108682997
128.0,0.00021517319209876895
128.1,0.0002491009153342595
128.20000000000002,0.00021606602692075556
128.3,0.00023213705371651422
128.4,0.0003437414064648384
128.5,0.0002892784823236562
128.6,0.0003026710046534551
128.70000000000002,0.00025713642873213886
128.8,0.00023302988853850083
128.9,0.00019910216530301029
129.0,0.00018660247779519798
129.1,0.00024106540193638017
129.20000000000002,0.00024195823675836675
129.3,0.00026785044659597795
129.4,0.00025445792426617903
129.5,0.00025177941980021926
129.6,0.0002374940626484338
129.70000000000002,0.00025535075908816564
129.8,0.00024195823675836675
129.9,0.00019820933048102368
130.0,0.0002080305135228762
130.1,0.00019999500012499687
130.20000000000002,0.00023213705371651422
130.3,0.0002491009153342595
130.4,0.0002651719421300182
130.5,0.00029642116089954895
130.6,0.0002937426564335892
130.70000000000002,0.000311599352873321
130.8,0.0002464224108682997
130.9,0.00023124421889452764
131.0,0.0002741002903498841
131.1,0.0002937426564335892
131.20000000000002,0.0003348130582449724
131.3,0.00038927598238615465
131.4,0.00039999000024999373
131.5,0.0003383843975329188
131.6,0.00033570589306695903
131.70000000000002,0.000311599352873321
131.8,0.0003258847100251065
131.9,0.00037320495559039596
132.0,0.00034463424128682496
132.1,0.0003937401564960876
132.20000000000002,0.00042409654044363174
132.3,0.0004732024556528944
132.4,0.0005196298663961973
132.5,0.0004964161610245459
132.6,0.0005187370315742106
132.70000000000002,0.0004901663172706397
132.8,0.0005401650673018889
132.9,0.0004901663172706397
133.0,0.0005544504244536744
133.1,0.0005723071208934063
133.20000000000002,0.0005196298663961973
133.3,0.0005964136610870442
133.4,0.000612484687882803
133.5,0.0006356983932544544
133.6,0.0006812329691757706
133.70000000000002,0.0007169463620552343
133.8,0.0007865874781701886
133.9,0.0007517669201127115
134.0,0.0008249793755156121
134.1,0.0008847993085887139
134.20000000000002,0.0007508740852907249
134.3,0.0008508715853532234
134.4,0.0008874778130546736
134.5,0.0008892634826986468
134.6,0.0008955133264525529
134.70000000000002,0.0008535500898191831
134.8,0.0008356933933794512
134.9,0.0009365837282639363
135.0,0.0010285457149285554
135.1,0.0011151506926612548
135.20000000000002,0.0009999750006249844
135.3,0.0009651544425675072
135.4,0.0010374740631484212
135.5,0.0010499737506562336
135.6,0.0010606877685200727
135.70000000000002,0.0010124746881327966
135.8,0.0011428285721428392
135.9,0.0011847918087762091
136.0,0.0011419357373208528
136.1,0.0011955058266400482
136.20000000000002,0.0012044341748599142
136.3,0.001141042902498866
136.4,0.001158899598938598
136.5,0.001208898348969847
136.6,0.0012437189070273243
136.70000000000002,0.0011481855810747588
136.8,0.0012803251347287747
136.9,0.0013392522329798897
137.0,0.0013294310499380373
137.1,0.0014017506705189513
137.20000000000002,0.0014008578356969647
137.3,0.0013660372776394876
137.4,0.0015213905366651549
137.5,0.0015454970768587928
137.6,0.001575853460806337
137.70000000000002,0.0015160335277332353
137.8,0.0015419257375708464
137.9,0.001524961875953101
138.0,0.0015079980143353558
138.1,0.0017204927019681651
138.20000000000002,0.00166156560371705
138.3,0.00170085033588446
138.4,0.0017294210501880311
138.5,0.0016740652912248623
138.6,0.0018142403582767574
138.70000000000002,0.0018687032824179395
138.8,0.0018713817868838993
138.9,0.0018553107600881406
139.0,0.001916023527983229
139.1,0.0018660247779519797
139.20000000000002,0.001935665894066934
139.3,0.0019258447110250816
139.4,0.00190263100565343
139.5,0.0019785219655222906
139.6,0.0020070926798258617
139.70000000000002,0.002081197970050749
139.8,0.002093697657558561
139.9,0.0019883431485641432
140.0,0.002056198595035124
140.1,0.0020642341084330033
140.20000000000002,0.00202584221108758
140.3,0.0021008403361344537
140.4,0.0021151256932862394
140.5,0.0021151256932862394
140.6,0.002225837211212577
140.70000000000002,0.0023115493541232897
140.8,0.002288335648751638
140.9,0.002288335648751638
141.0,0.0024311892202694934
141.1,0.0023070851800133566
141.20000000000002,0.002207980514772845
141.3,0.0022436939076523085
141.4,0.002249943751406215
141.5,0.002253515090694161
141.6,0.0022285157156785368
141.70000000000002,0.002332977389850968
141.8,0.0022419082380083356
141.9,0.0022927998228615713
142.0,0.0022624434389140274
142.1,0.00210976868435432
142.20000000000002,0.0021570889299196093
142.3,0.0022874428139296517
142.4,0.00226958611748992
142.5,0.002179409800469274
142.6,0.00226958611748992
142.70000000000002,0.0022133375237047646
142.8,0.002242801072830322
142.9,0.002210659019238805
143.0,0.0020883406486266413
143.1,0.00210976868435432
143.20000000000002,0.002173159956715368
143.3,0.002172267121893381
143.4,0.0021954808272650326
143.5,0.00230619234519137
143.6,0.0022615506040920405
143.70000000000002,0.0021803026352912604
143.8,0.002324049041631102
143.9,0.0021151256932862394
144.0,0.002197266496909006
144.1,0.0021151256932862394
144.20000000000002,0.002144589242411797
144.3,0.002056198595035124
144.4,0.002039234733417379
144.5,0.00210709017988836
144.6,0.0021249468763280916
144.70000000000002,0.0019740577914123575
144.8,0.0018838814743917117
144.9,0.001972272121768384
145.0,0.0018981668315434972
145.1,0.0018606677690200602
145.20000000000002,0.0018267400457845696
145.3,0.0018356683940044356
145.4,0.0017606702689575617
145.5,0.0018187045323866903
145.6,0.0017044216751724065
145.70000000000002,0.0016972789965965136
145.8,0.0017062073448163796
145.9,0.0015169263625552218
146.0,0.0015946029920680554
146.1,0.0015910316527801092
146.20000000000002,0.0015392472331048866
146.3,0.0014454995767962944
146.4,0.0013767512955033267
146.5,0.0013946079919430585
146.6,0.0015196048670211815
146.70000000000002,0.0016338877242354655
146.8,0.0014187145321366966
146.9,0.0013285382151160506
147.0,0.0013338952240479702
147.1,0.0013472877463777692
147.20000000000002,0.0013222883713621446
147.3,0.0013187170320741982
147.4,0.0013312167195820104
147.5,0.0011749706257343567
147.6,0.0011910416525301153
147.70000000000002,0.0011562210944726383
147.8,0.0012321120543414986
147.9,0.0011026510051534426
148.0,0.0010508665854782203
148.1,0.0009312267193320166
148.20000000000002,0.0009499762505937352
148.3,0.0009508690854157217
148.4,0.000858014263929116
148.5,0.0008722996210809015
148.6,0.0008830136389447406
148.70000000000002,0.0007919444871021082
148.8,0.0008294435496255451
148.9,0.0008026585049659472
149.0,0.0008321220540915048
149.1,0.0007642666076205238
149.20000000000002,0.0007464099111807919
149.3,0.0008330148889134914
149.4,0.0007321245540290064
149.5,0.000680340134353784
149.6,0.0006223058709246555
149.70000000000002,0.0006267700450345884
149.8,0.0006464124111182935
149.9,0.0006008778351969772
150.0,0.0005776641298253258
150.1,0.0005240940405061303
150.20000000000002,0.0005008803351344788
150.3,0.0005383793976579157
150.4,0.0005276653797940766
150.5,0.00046427410743302844
150.6,0.0005053445092444117
150.70000000000002,0.0005258797101501034
150.8,0.0005187370315742106
150.9,0.0005089158485323581
151.0,0.00048123796905077373
151.1,0.00042141803597767197
151.20000000000002,0.0003910616520301278
151.3,0.0004044541743599267
151.4,0.0003794547993443021
151.5,0.0003062423439414015
151.6,0.00033302738860099926
151.70000000000002,0.0003232062055591467
151.8,0.0003624909377265568
151.9,0.0003803476341662887
152.0,0.0003348130582449724
152.1,0.00030802801358537465
152.20000000000002,0.0002883856475016696
152.3,0.00025267225462220587
152.4,0.00021070901798883598
152.5,0.00021606602692075556
152.6,0.00019017381708314436
152.70000000000002,0.00020624484387890302
152.8,0.0002089233483448628
152.9,0.00021338752245479578
153.0,0.00023213705371651422
153.1,0.00020624484387890302
153.20000000000002,0.00020178066976897006
153.3,0.00016517444206751974
153.4,0.00017588845993135886
153.5,0.00019463799119307732
153.60000000000002,0.0001848168081512248
153.70000000000002,0.00013571089294196217
153.8,0.0001553532590256672
153.9,0.00016517444206751974
154.0,0.00011249718757031074
154.10000000000002,0.00011428285721428393
154.20000000000002,9.821183041852526e-05
154.3,0.00012678254472209624
154.4,0.00010981868310435097
154.5,9.821183041852526e-05
154.60000000000002,0.00010803301346037778
154.70000000000002,0.00010089033488448503
154.8,9.821183041852526e-05
154.9,0.00010089033488448503
155.0,0.00010624734381640459
155.10000000000002,0.00011428285721428393
155.20000000000002,0.00011606852685825711
155.3,0.0001178541965022303
155.4,0.00010089033488448503
155.5,8.035513397879339e-05
155.60000000000002,0.00010356883935044482
155.70000000000002,8.749781255468613e-05
155.8,6.606977682700789e-05
155.9,6.785544647098108e-05
156.0,6.51769420050213e-05
156.10000000000002,4.821308038727603e-05
156.20000000000002,4.999875003124922e-05
156.3,5.2677254497208996e-05
156.4,4.642741074330285e-05
156.5,4.2856071455356475e-05
156.60000000000002,4.2856071455356475e-05
156.70000000000002,5.089158485323581e-05
156.8,5.8034263429128555e-05
156.9,2.7677879481584388e-05
157.0,2.6785044659597796e-05
157.10000000000002,2.5892209837611204e-05
157.20000000000002,3.124921876953076e-05
157.3,3.392772323549054e-05
157.4,3.124921876953076e-05
157.5,2.8570714303570983e-05
157.60000000000002,3.0356383947544167e-05
157.70000000000002,2.4106540193638016e-05
157.8,2.1428035727678237e-05
157.9,1.964236608370505e-05
158.0,2.499937501562461e-05
158.10000000000002,2.232087054966483e-05
158.20000000000002,3.124921876953076e-05
158.3,2.5892209837611204e-05
158.4,1.7856696439731863e-05
158.5,1.7856696439731863e-05
158.60000000000002,1.5178191973772083e-05
158.70000000000002,2.4106540193638016e-05
158.8,1.8749531261718458e-05
158.9,1.964236608370505e-05
159.0,2.232087054966483e-05
159.10000000000002,2.232087054966483e-05
159.20000000000002,2.5892209837611204e-05
159.3,1.2499687507812304e-05
159.4,1.4285357151785492e-05
159.5,1.5178191973772083e-05
159.60000000000002,1.607102679575868e-05
159.70000000000002,2.3213705371651425e-05
159.8,1.5178191973772083e-05
159.9,1.5178191973772083e-05
160.0,8.928348219865931e-06
160.10000000000002,1.2499687507812304e-05
160.20000000000002,1.964236608370505e-05
160.3,1.3392522329798898e-05
160.4,6.249843753906152e-06
160.5,8.928348219865932e-07
160.60000000000002,1.7856696439731864e-06
160.70000000000002,1.7856696439731864e-06
160.8,1.7856696439731864e-06
160.9,1.7856696439731864e-06
161.0,1.7856696439731864e-06
161.10000000000002,2.6785044659597797e-06
161.20000000000002,2.6785044659597797e-06
161.3,5.357008931919559e-06
161.4,3.571339287946373e-06
161.5,6.249843753906152e-06
161.60000000000002,2.6785044659597797e-06
161.70000000000002,0.0
161.8,0.0
161.9,0.0
162.0,0.0
162.10000000000002,0.0
162.20000000000002,0.0
162.3,0.0
162.4,0.0
162.5,0.0
162.60000000000002,0.0
162.70000000000002,0.0
162.8,0.0
162.9,0.0
163.0,0.0
163.10000000000002,0.0
163.20000000000002,0.0
163.3,0.0
163.4,0.0
163.5,0.0
163.60000000000002,0.0
163.70000000000002,0.0
163.8,0.0
163.9,0.0
164.0,0.0
164.10000000000002,0.0
164.20000000000002,0.0
164.3,0.0
164.4,0.0
164.5,0.0
164.60000000000002,0.0
164.70000000000002,0.0
164.8,0.0
164.9,0.0
165.0,0.0
165.10000000000002,0.0
165.20000000000002,0.0
165.3,0.0
165.4,0.0
165.5,0.0
165.60000000000002,0.0
165.70000000000002,0.0
165.8,0.0
165.9,0.0
166.0,0.0
166.10000000000002,0.0
166.20000000000002,0.0
166.3,0.0
166.4,0.0
166.5,0.0
166.60000000000002,0.0
166.70000000000002,0.0
166.8,0.0
166.9,0.0
167.0,0.0
167.10000000000002,0.0
167.20000000000002,0.0
167.3,0.0
167.4,0.0
167.5,0.0
167.60000000000002,0.0
167.70000000000002,0.0
167.8,0.0
167.9,0.0
168.0,0.0
168.10000000000002,0.0
168.20000000000002,0.0
168.3,0.0
168.4,0.0
168.5,0.0
168.60000000000002,0.0
168.70000000000002,0.0
168.8,0.0
168.9,0.0
169.0,0.0
169.10000000000002,0.0
169.20000000000002,0.0
169.3,0.0
169.4,0.0
169.5,0.0
169.60000000000002,0.0
169.70000000000002,0.0
169.8,0.0
169.9,0.0
170.0,0.0
170.10000000000002,0.0
170.20000000000002,0.0
170.3,0.0
170.4,0.0
170.5,0.0
170.60000000000002,0.0
170.70000000000002,0.0
170.8,0.0
170.9,0.0
171.0,0.0
171.10000000000002,0.0
171.20000000000002,0.0
171.3,0.0
171.4,0.0
171.5,0.0
171.60000000000002,0.0
171.70000000000002,0.0
171.8,0.0
171.9,0.0
172.0,0.0
172.10000000000002,0.0
172.20000000000002,0.0
172.3,0.0
172.4,0.0
172.5,0.0
172.60000000000002,0.0
172.70000000000002,0.0
172.8,0.0
172.9,0.0
173.0,0.0
173.10000000000002,0.0
173.20000000000002,0.0
173.3,0.0
173.4,0.0
173.5,0.0
173.60000000000002,0.0
173.70000000000002,0.0
173.8,0.0
173.9,0.0
174.0,0.0
174.10000000000002,0.0
174.20000000000002,0.0
174.3,0.0
174.4,0.0
174.5,0.0
174.60000000000002,0.0
174.70000000000002,0.0
174.8,0.0
174.9,0.0
175.0,0.0
175.10000000000002,0.0
175.20000000000002,0.0
175.3,0.0
175.4,0.0
175.5,0.0
175.60000000000002,0.0
175.70000000000002,0.0
175.8,0.0
175.9,0.0
176.0,0.0
176.10000000000002,0.0
176.20000000000002,0.0
176.3,0.0
176.4,0.0
176.5,0.0
176.60000000000002,0.0
176.70000000000002,0.0
176.8,0.0
176.9,0.0
177.0,0.0
177.10000000000002,0.0
177.20000000000002,0.0
177.3,0.0
177.4,0.0
177.5,0.0
177.60000000000002,0.0
177.70000000000002,0.0
177.8,0.0
177.9,0.0
178.0,0.0
178.10000000000002,0.0
178.20000000000002,0.0
178.3,0.0
178.4,0.0
178.5,0.0
178.60000000000002,0.0
178.70000000000002,0.0
178.8,0.0
178.9,0.0
179.0,0.0
179.10000000000002,0.0
179.20000000000002,0.0
179.3,0.0
179.4,0.0
179.5,0.0
179.60000000000002,0.0
179.70000000000002,0.0
179.8,0.0
179.9,0.0
